image_path,text
all/8093.png,the Fladen Ground ( where again most big
all/8094.png,"shots are taken on the edges ) , the Gut ,"
all/8095.png,"instinctive perhaps , and certainly"
all/8096.png,"movements , although primarily"
all/8097.png,are also closely related to the sea-bed
all/8098.png,"geography . Geography , too , names the"
all/8099.png,a deep-water channel to the Dogger where
all/8100.png,Their descent stops at the end of the light pressure . But
all/8101.png,gravelly soil of these many roughs where the spring-
all/8102.png,spawning herring are always found .
all/8103.png,their optimum depth ; and this coincides with the suitable
all/8104.png,"they migrate easterly to the Norwegian side , or westerly , until"
all/8105.png,in the shallower water the mile wide layers disappear from the
all/8106.png,echo-sounders . Bottom crowding comes when they cannot reach
all/8107.png,In this 200-fathom trench the herring do not touch the bottom .
all/8108.png,miles farther south before they
all/8109.png,The joint evidence of echo-sounders
all/8110.png,going to travel a hundred
all/8111.png,shoals that gather at the Knoll or
all/8112.png,other banks are most of them
all/8113.png,"Drift Effects . At East Anglia , for instance ,"
all/8114.png,spawn . Some will spawn at the
all/8115.png,though somewhat dim picture .
all/8116.png,and fishing gear leads to an overall
all/8117.png,The details are harder still to see .
all/8118.png,accidental . Being contranatant or against
all/8119.png,So the arrival of any particular shoal
all/8120.png,"that find it if enough are travelling , just as"
all/8121.png,"the drift , it probably has a survival value"
all/8122.png,be accidental . Yet there will always be some
all/8123.png,fish at a certain spawning ground may
all/8124.png,in ensuring that the fry after hatching
all/8125.png,are drifted back into the normal home
all/8126.png,only one among thousands who do not .
all/8127.png,the robin who gets back exactly may be
all/8128.png,But this southerly migration is not
all/8129.png,water that is blown offshore must
all/8130.png,are well known to bring good
all/8131.png,Drift in another form probably
all/8132.png,be replaced by an underflow bringing
all/8133.png,explains how these migrating herring
all/8134.png,different winds . Strong westerlies
all/8135.png,and Suffolk beaches .
all/8136.png,longshore fishings . The surface
all/8137.png,are biased to east or west by the
all/8138.png,with it the herring to the Norfolk
all/8139.png,"course - one breeze will not do it ,"
all/8140.png,but quite apart from this wind effect
all/8141.png,"often start off the "" local "" herring ;"
all/8142.png,there is an easterly drift special
all/8143.png,"Easterly winds , on the other hand ,"
all/8144.png,recent years have shown . A succession
all/8145.png,the meeting of water from north and south .
all/8146.png,"mean no herring along the shore , as"
all/8147.png,"to this rump of coastline , caused by"
all/8148.png,though a very hard westerly will
all/8149.png,of winds is needed for this effect of
all/8150.png,"works , it may well be that this outset , akin"
all/8151.png,Knoll . Without an explanation of how it
all/8152.png,"Herring fishermen call this "" the outset "" . It"
all/8153.png,"wind you will "" set "" out - or drift to the east-"
all/8154.png,"ward , the length of half a fleet of nets -"
all/8155.png,"is strongest at spring tides , when without"
all/8156.png,almost a mile on every tide at the Smith's
all/8157.png,been the biggest factor through the ages
all/8158.png,in the constancy of this great herring fishery .
all/8159.png,"to the mouth of a great salmon river , has"
all/8160.png,( Just how the seine ropes do this is not yet proved ; it may
all/8161.png,"to overcome its effect , very few fish would be caught ."
all/8162.png,through or along the bottom . ) But given such a bow
all/8163.png,"sand ; or even in the case of flat fish , by vibrations"
all/8164.png,"wave of disturbance , it is obvious that without something"
all/8165.png,"be by actual contact , or by sight reaction to the disturbed"
all/8166.png,aware of the moving footrope before
all/8167.png,appear to be the simplest case -
all/8168.png,"they become ( 1 ) tired , or ( 2 ) more used"
all/8169.png,Let us consider first what would
all/8170.png,The evidence suggest that the fish are
all/8171.png,to the disturbance .
all/8172.png,that of flat fish on the bottom .
all/8173.png,"it , swimming at the same speed"
all/8174.png,it reaches them . They move away before
all/8175.png,"for an unknown period of time , until"
all/8176.png,"sea-bed , though the footrope in this case"
all/8177.png,indeed passing over some fish .
all/8178.png,"the footrope , and presumably out of its"
all/8179.png,that the wave might be transmitted by the
all/8180.png,the seine-net film this usually seemed to
all/8181.png,happen just after the fish had risen above
all/8182.png,was actually just off the bottom and was
all/8183.png,"field of disturbance , or bow wave . This suggests"
all/8184.png,Then they stop swimming and are caught . In
all/8185.png,Cover in the fast-moving trawl is considered
all/8186.png,reaction to disturbance would be upwards .
all/8187.png,would seem to be even more essential ;
all/8188.png,And in this film the rise of the fish was
all/8189.png,essential to catch round fish whose
all/8190.png,"fish like haddock , which would hardly"
all/8191.png,but more films are needed to prove this .
all/8192.png,"small , a matter of a foot or two . With round"
all/8193.png,"find safety on the bottom , this cover"
all/8194.png,Actually the seine net has little or no cover .
all/8195.png,"They also had to cope with the usual flood of rumours , so-"
all/8196.png,"in which she had died , there was nothing on"
all/8197.png,the victim and inspecting at Waterloo the carriage
all/8198.png,adjourned .
all/8199.png,"the Thursday evening , with blood actually dripping from"
all/8200.png,"his hands . The inquest was opened on February 17 , but ,"
all/8201.png,man had been seen fleeing from Vauxhall station on
all/8202.png,"me well meant , some mischievous , including one that a"
all/8203.png,beyond the jury hearing a formal identification of
all/8204.png,"which to proceed , and the inquest was"
all/8205.png,Day by day the police followed up likely and even unlikely
all/8206.png,a detailed account of his movements on the 11th . The dead
all/8207.png,named Brown .
all/8208.png,trails . It was learned that Elizabeth Camp had been lending
all/8209.png,woman had been engaged once before - to a barman
all/8210.png,"money to her relatives , and her brother-in-law was asked for"
all/8211.png,money . All the while the police were casting about
all/8212.png,"as a man of about thirty , of medium height , with"
all/8213.png,This man agreed that his engagement had
all/8214.png,and a top-hat .
all/8215.png,at Wandsworth . A passenger described this individual
all/8216.png,"a dark moustache , and wearing a frockcoat"
all/8217.png,for a man who had been seen leaving the train
all/8218.png,"tiff , but denied that he owed Miss Camp any"
all/8219.png,been broken off after one particular
all/8220.png,"defective , and , despite his claim to infamy ,"
all/8221.png,"description , but the man was not traced ."
all/8222.png,The porter at the station bore out this
all/8223.png,"at Wandsworth police-station , claiming to have"
all/8224.png,committed the murder - but he was mentally
all/8225.png,for a man did obligingly present himself
all/8226.png,"Perhaps the news of their search got around ,"
all/8227.png,had been nowhere near the 7.42 that evening .
all/8228.png,dactyloscopy was only in its beginnings .
all/8229.png,"a verdict of "" wilful murder against some person or"
all/8230.png,"persons unknown . "" The most vital clue of the Wedgwood"
all/8231.png,"adjournments , until April 7 , finally had to be content to return"
all/8232.png,"And so the inquest , which had dragged on , with"
all/8233.png,pestle had been of no assistance . The killer must
all/8234.png,have been very thankful that the science of
all/8235.png,sinister in the idea of tunnels . The building of
all/8236.png,solution emerged . There has always been something
all/8237.png,yet so strange were the circumstances that it was
all/8238.png,hazardous business .
all/8239.png,were many people who believed that to travel
all/8240.png,through tunnels would be an equally
all/8241.png,"The next female fatality occurred eight years later ,"
all/8242.png,a further seven years before even a ghost of a
all/8243.png,them was one of the most dangerous jobs con-
all/8244.png,nected with railway construction ; and there
all/8245.png,Some thought that the result would be all
all/8246.png,"by it will be so heartily sick , what with the"
all/8247.png,wrote an anti-railway industrialist when it was
all/8248.png,"of a railway will be worse than Ipecacuanha , """
all/8249.png,sorts of horrible illnesses brought on by the
all/8250.png,"confined atmosphere . "" The shareholders who travel"
all/8251.png,proposed to build the Box Tunnel .
all/8252.png,"foul air , smoke and sulphur , that the mention"
all/8253.png,"said , "" the deafening peal of thunder , the sudden"
all/8254.png,gave others a feeling of danger . A medical journal
all/8255.png,"immersion in gloom , and the clash of reverberated"
all/8256.png,darkness .
all/8257.png,passengers would be robbed and assaulted in the
all/8258.png,"of annihilation . "" It was also prophesied that"
all/8259.png,"momentary shudder , or idea of destruction , a thrill"
all/8260.png,The mere thought of subterranean travel
all/8261.png,sounds in a confined space combine to produce a
all/8262.png,"The first was that of Mr Gold , in the famous"
all/8263.png,in circumstances pointing to murder .
all/8264.png,which a body has been found in a tunnel
all/8265.png,"For all that , as far as England is concerned ,"
all/8266.png,victim was a woman .
all/8267.png,"Lefroy case , and by an odd chance the second tragedy"
all/8268.png,"occurred on the same line , although this time the"
all/8269.png,there have been only two occasions on
all/8270.png,"the London , Brighton and South Coast Railway ,"
all/8271.png,she had fallen or been thrown from a train .
all/8272.png,no doubt that the woman had been the victim
all/8273.png,"of foul play , the verdict brought in was that there"
all/8274.png,"24 , 1905 , a Sunday , Sub-Inspector Peacock , of"
all/8275.png,Though in the minds of most people there was
all/8276.png,"Brighton line , is approximately one mile long ,"
all/8277.png,was not sufficient evidence to show whether
all/8278.png,and some time before midnight on September
all/8279.png,"The Merstham Tunnel , on the London-to-"
all/8280.png,the Feathers Hotel to await identification .
all/8281.png,"Was it a case of suicide , where some unhappy soul"
all/8282.png,"doctor , the woman , young , small , and rather plump ,"
all/8283.png,had walked deliberately into the blackness and
all/8284.png,"Station , and a stretcher party took the body to"
all/8285.png,into the path of some train ? This hardly seemed
all/8286.png,He sent word straight away to near-by Merstham
all/8287.png,thrust in her mouth like a gag .
all/8288.png,"likely , since , when she was examined by a local"
all/8289.png,was found to have her own silk scarf drawn
all/8290.png,It was the battered and broken body of a woman .
all/8291.png,"almost tight enough to strangle her , and the ends"
all/8292.png,"fication , no money , and no railway ticket . By then"
all/8293.png,occurred before her death was ensured by some
all/8294.png,"this stretch of line , but no information was"
all/8295.png,reports were being gathered about all traffic over
all/8296.png,forthcoming about any carriage with an open
all/8297.png,which might relate .
all/8298.png,"Both her wrists bore the marks of severe bruising ,"
all/8299.png,and there were other injuries on her body which had
all/8300.png,train which had roared through the tunnel . There were
all/8301.png,no letters or papers found on her to assist identi
all/8302.png,"door , nor any passenger reporting an incident"
all/8303.png,During that time a description of the girl was
all/8304.png,"circulated , and a Mr Robert Money came forward to"
all/8305.png,So the body of this small girl with the blue eyes and
all/8306.png,whom she worked as a book-keeper .
all/8307.png,"identify her as his sister , Mary Money , aged twenty-two ."
all/8308.png,"Clapham , on the premises of a dairyman , Bridger , for"
all/8309.png,"The girl , who was described as being "" always bright and"
all/8310.png,remained a mystery until later the following day .
all/8311.png,long brown hair in a bun at the back of her head
all/8312.png,"jolly , "" had been unmarried , and lived at Lavender Hill ,"
all/8313.png,"evening at about seven o'clock , telling her room-mate , Emma"
all/8314.png,purse .
all/8315.png,"On the Sunday , the day of her death , she had gone out in the"
all/8316.png,"Hone , that she was going for a walk , but would not be"
all/8317.png,"carrying a handbag , but she believed she had had a small"
all/8318.png,"gone for long . According to Miss Hone , she had not been"
all/8319.png,rican would not say ; nothing an
all/8320.png,to which the Frenchman would not
all/8321.png,glishman would not do ; nothing an Ame-
all/8322.png,SOME years ago a contemporary philosopher
all/8323.png,would not eat .
all/8324.png,dance ; nothing the German would
all/8325.png,told us that there was nothing an En-
all/8326.png,Italian would not sing ; no music
all/8327.png,not covet ; and nothing the Chinese
all/8328.png,nothing the German would not covet ; and
all/8329.png,nothing the Chinese would not eat .
all/8330.png,told us that there was nothing an Englishman
all/8331.png,say ; nothing an Italian would not sing ; no
all/8332.png,would not do ; nothing an American would not
all/8333.png,music to which the Frenchman would not dance ;
all/8334.png,SOME years ago a contemporary philosopher
all/8335.png,"many centuries ago , in some cave or hilly"
all/8336.png,hold forth from a spear the welcome gobbet of
all/8337.png,"hide , did our forebears home from the chase"
all/8338.png,It is not our purpose to discuss this dictum .
all/8339.png,homely and protecting flame .
all/8340.png,borrowed straight from the prehistoric . How
all/8341.png,the progress of civilisation which allows a dish
all/8342.png,Suffice to say that few of us stop to marvel at
all/8343.png,meat or fish burnt and roasted in the
all/8344.png,ladies toying with these primitive morsels in the
all/8345.png,"evening meal . Later came the thrifty peasant ,"
all/8346.png,How many centuries later did the mercenary in
all/8347.png,gleam and glitter of our latter-day restaurants .
all/8348.png,later still the young Victorian buck adventuring
all/8349.png,"in Paris , and even later our attractive young"
all/8350.png,the Roman wars thus impale on pike or lance his
all/8351.png,than mere converse has always been there .
all/8352.png,"And , if certain dishes and modes of food have"
all/8353.png,important than the casual meetings of the present
all/8354.png,"persisted down the ages , the motive that preserved"
all/8355.png,always been strong in mankind . The sharing of
all/8356.png,day ; the desire to share something more intimate
all/8357.png,them has always been the same . Apart from the need
all/8358.png,a meal in those earliest dangerous days was an
all/8359.png,admittance into an acquaintanceship far more
all/8360.png,"for nourishment , the instinct of hospitality has"
all/8361.png,programme of entertainment almost
all/8362.png,tation affords an opportunity of
all/8363.png,It is a far enough cry from the primitive
all/8364.png,meal-times of a simpler world to the
all/8365.png,showing a guest something of ourselves .
all/8366.png,"banquets of later days , when the table"
all/8367.png,groaned under its load of complicated
all/8368.png,unlimited in its variety and its presen-
all/8369.png,The truth is that good food offers a
all/8370.png,"dishes , and for all the blossoming of the"
all/8371.png,arts around them the diners were little
all/8372.png,"tongues ; unreasonable surfeit , too , in the"
all/8373.png,himself go ; and it was from his simpler
all/8374.png,"save at feast times , when he , too , let"
all/8375.png,There was always the spice of an orgy
all/8376.png,"in those Roman feasts , for instance , with"
all/8377.png,all their peacocks and nightingales'
all/8378.png,"those days , as ever , ate sparingly , but"
all/8379.png,"generously enough in his own fashion ,"
all/8380.png,elaborate fashion of eating brought
all/8381.png,by Catherine de Medici . The peasant in
all/8382.png,"out of Italy into France , we are told ,"
all/8383.png,"eye with magnitude , began to understand the value of"
all/8384.png,"Epicures and gourmands , sated by the unending"
all/8385.png,"the dishes of the country , and , instead of gorging the"
all/8386.png,of the 18th century - that amazing epoch of
all/8387.png,"intelligent selection and comparative simplicity , though"
all/8388.png,procession of dishes from those mammoth kitchens
all/8389.png,nowadays their simplified meals would seem quite
all/8390.png,monstrous .
all/8391.png,grossness and delicacy - sought inspiration at last from
all/8392.png,"of gorging the eye with magnitude ,"
all/8393.png,"simplicity , though nowadays their"
all/8394.png,"the dishes of the country , and , instead"
all/8395.png,intelligent selection and comparative
all/8396.png,delicacy - sought inspiration at last from
all/8397.png,that amazing epoch of grossness and
all/8398.png,simplified meals would seem quite
all/8399.png,mammoth kitchens of the 18th century -
all/8400.png,"Epicures and gourmands , sated by the"
all/8401.png,began to understand the value of
all/8402.png,unending procession of dishes from those
all/8403.png,"Does one , however , know who first thought of boiling"
all/8404.png,"water and food ? The ancient Britons , I believe , used to"
all/8405.png,"make water hot by dropping a red-hot poker into it ,"
all/8406.png,because their pots would not stand fire ; but Jacob
all/8407.png,his birthright to him for a mess of pottage - and
all/8408.png,which the Israelites sighed .
all/8409.png,"must have had one that would , because Esau sold"
all/8410.png,then we hear of the fleshpots of Egypt after
all/8411.png,"Does one , however , know who first thought"
all/8412.png,"Britons , I believe , used to make water hot"
all/8413.png,of boiling water and food ? The ancient
all/8414.png,we hear of the fleshpots of Egypt
all/8415.png,after which the Israelites sighed .
all/8416.png,to him for a mess of pottage - and then
all/8417.png,"would , because Esau sold his birthright"
all/8418.png,but Jacob must have had one that
all/8419.png,because their pots would not stand fire ;
all/8420.png,"by dropping a red-hot poker into it ,"
all/8421.png,When Achilles gave a royal feast the principal dish
all/8422.png,lifted urns
all/8423.png,"length subside , He throws a bed of glowing"
all/8424.png,"was a grill , which he cooked himself , and he knew"
all/8425.png,"fragment turns , And sprinkles sacred salt from"
all/8426.png,way of cooking meat except by roasting and boiling .
all/8427.png,embers wide ; Above the coals the smoking
all/8428.png,"Anyhow , Homer does not seem to have known any"
all/8429.png,"how to do it , too : - When the languid flames at"
all/8430.png,"Anyhow , Homer does not seem to have"
all/8431.png,except by roasting and boiling . When
all/8432.png,"turns , And sprinkles sacred salt"
all/8433.png,"and he knew how to do it , too : - When the"
all/8434.png,throws a bed of glowing embers wide ;
all/8435.png,from lifted urns .
all/8436.png,"languid flames at length subside , He"
all/8437.png,Above the coals the smoking fragment
all/8438.png,"dish was a grill , which he cooked himself ,"
all/8439.png,Achilles gave a royal feast the principal
all/8440.png,known any way of cooking meat
all/8441.png,and intellect . A remarkable peculiarity in the banquets
all/8442.png,"fireproof earthenware from the Egyptians , their cookery"
all/8443.png,"in the preparation of stimulants for the palate ,"
all/8444.png,to their aid .
all/8445.png,confine the resources of the table to the gratification
all/8446.png,they broke fresh ground and called another sense
all/8447.png,of one sense alone . Having exhausted their invention
all/8448.png,"made rapid progress , because they were men of taste"
all/8449.png,of the ancient world was the fact that they did not
all/8450.png,"When , however , the Greeks did learn the art of making"
all/8451.png,article in their festal preparations ; and it is the
all/8452.png,was a subject of no little importance to the Romans .
all/8453.png,By delicate application of odours and richly-distilled
all/8454.png,"perfumes , these refined voluptuaries aroused the"
all/8455.png,number of flowers far exceeded the number
all/8456.png,opinion of Bassius that at their desserts the
all/8457.png,of fruits .
all/8458.png,fainting appetite and added a more exquisite and
all/8459.png,They considered flowers as forming a very essential
all/8460.png,ethereal enjoyment to the grosser pleasures of the
all/8461.png,board . The gratification of the sense of smelling
all/8462.png,traveller occasionally encounters a certain
all/8463.png,and flowers proved of sovereign power
all/8464.png,measure of novelty .
all/8465.png,clarifying the functions of the brain . It
all/8466.png,"According to Pliny , and others , certain herbs"
all/8467.png,"the sun , but regarding foodstuffs the"
all/8468.png,is said that there is nothing new under
all/8469.png,they restore the hair of the bald and that
all/8470.png,piece of resistance .
all/8471.png,a delicacy . The visitor is told that
all/8472.png,"In China , for instance , dried rats are esteemed"
all/8473.png,A number of newly-born white mice served
all/8474.png,like a prairie oyster is considered a
all/8475.png,a stewed black rat will ward off a fever .
all/8476.png,"alive , dipped in treacle and swallowed"
all/8477.png,"from eating it fresh , squash it , press"
all/8478.png,roasted on the point of a spear are
all/8479.png,peoples have a high opinion of the octopus
all/8480.png,as an article of diet . So have the Japanese
all/8481.png,Among the natives of Northern Australia lizards
all/8482.png,of it in almost any provision shop .
all/8483.png,definitely a delicacy while Mediterranean
all/8484.png,"over with flour , you will find a stack"
all/8485.png,"and the Chinese . The Celestials , apart"
all/8486.png,"it and dry it , in which form , dusted"
all/8487.png,activities to a greater extent than is usually assumed .
all/8488.png,If that country had not been for so long a battlefield red
all/8489.png,provides many Magyar dishes with a vivid and brilliant
all/8490.png,We naturally cannot overlook that Magyar cookery owes
all/8491.png,Hungary would have been deprived of the condiment which
all/8492.png,"with the blood shed to defend Christian civilisation ,"
all/8493.png,Foodlore reflects much more of national temperament
all/8494.png,one of its most classic features to the Turkish rule under
all/8495.png,which the Hungarians groaned for nearly 200 years .
all/8496.png,than is customarily imagined as well as entering human
all/8497.png,"fire , aerian creams , ingenious pastries and a"
all/8498.png,crescent-shaped breakfast roll created by a pastry cook to
all/8499.png,aromatics where the paprika insinuates its perfidious
all/8500.png,"cookery is reminiscent of bull-fights , of Spanish dancing"
all/8501.png,celebrate the victory against the Turks in 1683 . Spanish
all/8502.png,The Austrian cuisine embraces the delectable 6Wiener
all/8503.png,Schnitzel as well as dishes and stews heightened with
all/8504.png,"and of Goja : it is vivid , highly coloured , sometimes"
all/8505.png,"streaks of poetry , meat disguised under heavy and vehement"
all/8506.png,"Quixotic and withal it has a sombre ardour , with"
all/8507.png,melody . The paprika and caraway perfume
all/8508.png,ries recall in fact the rich heritage
all/8509.png,the meats with their antithesis . The
all/8510.png,opulent varieties of Czechoslovak past-
all/8511.png,possibly comparable alone to a gypsy
all/8512.png,"essentially French , and , irrespective of"
all/8513.png,"so languorous , so passionate , and"
all/8514.png,specifically national . The art and
all/8515.png,"The Czechoslovak kitchen , again , is"
all/8516.png,of rich embroideries and costumes
all/8517.png,"science of cookery , however , is"
all/8518.png,"touch , the same unfailing sense of"
all/8519.png,proportion as exists among her
all/8520.png,and aesthetic as well as physical .
all/8521.png,exponents of things that are
all/8522.png,derive from gastronomy is intellectual
all/8523.png,"feeding , the same subtle delicacy of"
all/8524.png,typically French .
all/8525.png,The French have an inborn appreciation
all/8526.png,of good food and the gusto which they
all/8527.png,There is the same finesse about their
all/8528.png,"writers , music composers and other"
all/8529.png,"her writers , music composers and other exponents of"
all/8530.png,the gusto which they derive from gastronomy is intellectual
all/8531.png,"about their feeding , the same subtle delicacy of touch ,"
all/8532.png,and aesthetic as well as physical . There is the same finesse
all/8533.png,the same unfailing sense of proportion as exists among
all/8534.png,The French have an inborn appreciation of good food and
all/8535.png,things that are typically French .
all/8536.png,"The "" pot-au-feu "" is as much a national"
all/8537.png,institution in France as is tea drinking
all/8538.png,least once a week in every bourgeois
all/8539.png,baisse and sang - This Bouillabaisse
all/8540.png,waxed enthusiastic about Bouilla-
all/8541.png,"a noble dish is , A sort of soup , or"
all/8542.png,"broth , or brew , A hotch-potch of all"
all/8543.png,among ourselves and it is prepared at
all/8544.png,"could outdo ; Green herbs , red peppers ,"
all/8545.png,sorts of fishes That Greenwich never
all/8546.png,"household . Thackeray , of course ,"
all/8547.png,prepared at least once a week in every bourgeois
all/8548.png,about Bouillabaisse and sang - This Bouillabaisse a
all/8549.png,A hotch-potch of all sorts of fishes That Greenwich
all/8550.png,"The "" pot-au-feu "" is as much a national institution"
all/8551.png,"never could outdo ; Green herbs , red peppers , mussels ,"
all/8552.png,"saffron , Soles , onions , garlic , roach and dace ."
all/8553.png,"noble dish is , A sort of soup , or broth , or brew ,"
all/8554.png,"household . Thackeray , of course , waxed enthusiastic"
all/8555.png,in France as is tea drinking among ourselves and it is
all/8556.png,piece of coarse bread and a
all/8557.png,"food , believing that it impaired the"
all/8558.png,as well as the foods for which they have
all/8559.png,fast and supper consisted of a
all/8560.png,"had an aversion . Shelley , for example ,"
all/8561.png,the dietary welcomed by men of genius
all/8562.png,had a great contempt for animal
all/8563.png,A fascinating study also opens up in
all/8564.png,intellectual faculties . Bunyan's break-
all/8565.png,bowl of milk .
all/8566.png,"which they have had an aversion . Shelley , for example ,"
all/8567.png,and a bowl of milk .
all/8568.png,breakfast and supper consisted of a piece of coarse bread
all/8569.png,it # impaired the intellectual faculties . Bunyan's
all/8570.png,welcomed by men of genius as well as the foods for
all/8571.png,"had a great contempt for animal food , believing that"
all/8572.png,A fascinating study also opens up in the dietary
all/8573.png,Dante Gabriel Rossetti had simple tastes
all/8574.png,in food . At one dinner he is said to have
all/8575.png,examine the marks on the back
all/8576.png,been blind to the charms of turbot and
all/8577.png,in the dish in which it was served . He
all/8578.png,to have been much more interested
all/8579.png,without going through the formality
all/8580.png,of having his turbot removed first .
all/8581.png,turned it over on the table cloth to
all/8582.png,without going through the formality of having his turbot
all/8583.png,removed first .
all/8584.png,dinner he is said to have been blind to the charms of
all/8585.png,turbot and to have been much more interested in the
all/8586.png,Dante Gabriel Rossetti had simple tastes in food . At one
all/8587.png,on the table cloth to examine the marks on the back
all/8588.png,dish in which it was served . He turned # it over
all/8589.png,"sole , a baked leg of mutton with oyster & veal stuffing and a"
all/8590.png,he talked . Brigham Young would make a dinner on tripe
all/8591.png,"with Dickens says the menu was Whitstable oysters , a brown"
all/8592.png,which he washed down with beer . A writer who had dinner
all/8593.png,placing his food in his mouth and gulping it down as
all/8594.png,gin punch .
all/8595.png,"Wagner was a highly practical feeder . He ate very fast ,"
all/8596.png,but all the Chelsea philosopher did in return was to
all/8597.png,that he had dined with Longfellow told the sage a
all/8598.png,very funny story which made Carlyle absolutely laugh ;
all/8599.png,ask if his guest would have a cup of tea !
all/8600.png,"The same man went to see Carlyle , and , after mentioning"
all/8601.png,It was naturally a highly popular victory with the
all/8602.png,"him was the French Admiral , Jean de Vienne -"
all/8603.png,"leadership . But , at last , Gaunt sailed . Opposing"
all/8604.png,who still believed that they had a monopoly of
all/8605.png,"Londoners , but it brought heavy censure from nobles"
all/8606.png,a great sailor and an able strategist .
all/8607.png,involved the dreary method of mining operations in
all/8608.png,"Obedient to the policy of his King , de Vienne avoided"
all/8609.png,"something to show , he foolishly attempted to besiege"
all/8610.png,on land . Gaunt was compelled to give up his search for
all/8611.png,the well-protected fortress of St Malo . This
all/8612.png,"an elusive foe , and , afraid to return home without"
all/8613.png,"which Gaunt , under the Black Prince , had shown"
all/8614.png,considerable skill at the siege of Limoges .
all/8615.png,trouble at sea as cleverly as Du Guesclin avoided it
all/8616.png,"Hawley , were also expressing their disappointment"
all/8617.png,moment had charge of the mine ; the mine collapsed
all/8618.png,comparing the failure of a subsidized duke
all/8619.png,"When all seemed to be going well , a sortie surprised"
all/8620.png,fame and glory . Gaunt was compelled to return
all/8621.png,citizen .
all/8622.png,"even despised failure . The ' ribald ' Londoners , who"
all/8623.png,the longbows of yeomen could pierce the
all/8624.png,These dreary years of ineffective fighting provide
all/8625.png,"plate and mail of French knights , a brilliant"
all/8626.png,became mere marauding route marches .
all/8627.png,"and that , if archers had no target , campaigns"
all/8628.png,"after the event . It seems obvious that , though"
all/8629.png,"battle was no substitute for a sound policy ,"
all/8630.png,obvious morals for those who are judges long
all/8631.png,and that there was no hope of final victory
all/8632.png,It seems obvious that if an expedition to
all/8633.png,of the French war was a navy in unquestioned
all/8634.png,"Calais , Cherbourg , Brest , Bordeaux and Bayonne ,"
all/8635.png,"Brittany was compelled to attack via Calais ,"
all/8636.png,without a large-scale and concentrated invasion .
all/8637.png,advantages of a ring of bridge-heads which included
all/8638.png,command of the Channel . It seems obvious
all/8639.png,that divided forces were dissipating the
all/8640.png,then the primary essential to the success
all/8641.png,the story of the prelude to the
all/8642.png,"6impasse which always resulted , and in the"
all/8643.png,In this cruel process which was
all/8644.png,to which the Exchequer resorted is
all/8645.png,hammering out nations on the anvils of
all/8646.png,way out of the complicated financial
all/8647.png,Peasants' Revolt of 1381 .
all/8648.png,story of the experiments and expedients
all/8649.png,"war , there was a constant stirring of"
all/8650.png,those in authority to find some simple
all/8651.png,needed taxation in order to supplement
all/8652.png,"In appreciating this story , modern con-"
all/8653.png,taxation not merely for defence and
all/8654.png,the private wealth of the monarchy
all/8655.png,"crown lands , the fees of feudalism"
all/8656.png,ceptions of governmental duties must be
all/8657.png,offence but for a very wide range of
all/8658.png,set aside . A modern government needs
all/8659.png,( the royal income from the revenues of
all/8660.png,social services . A mediaeval oligarchy
all/8661.png,guilds of a city . A mediaeval tax was
all/8662.png,Social service as a function of government
all/8663.png,"monasteries , manors , townships , or wards and"
all/8664.png,it was therefore always granted grudgingly
all/8665.png,return was the uncertain bounty of booty
all/8666.png,therefore in essence a forced payment whose
all/8667.png,"communities , whether those communities were"
all/8668.png,and the vague advantages of military glory ;
all/8669.png,was quite alien to mediaeval thought - its
all/8670.png,"and coupled with the vain hope that , in the"
all/8671.png,substitute was the mutual self-help of
all/8672.png,be bold enough to demand the production of
all/8673.png,"booty , a new group of Lords might oust"
all/8674.png,the unsuccessful . But the Commons were not
all/8675.png,"the people , and even a full Parliament was"
all/8676.png,"the unsuccessful leaders , and the Commons ,"
all/8677.png,"accounts , and even at times the impeachment of"
all/8678.png,not yet a true mirror of the nation .
all/8679.png,"who usually supplied the hard cash , might"
all/8680.png,When ' his ' war did not bring victory and
all/8681.png,in the pay of landed Lords .
all/8682.png,The people - Langland's ' folk ' and Gaunt's
all/8683.png,"successful farmers , the artisans , craftsmen ,"
all/8684.png,"towns , and the retainers and men-at-arms"
all/8685.png,"had bought their release , free labourers"
all/8686.png,' knaves ' - were villeins still tied to the
all/8687.png,yeomen who had prospered enough to become
all/8688.png,journeymen and small tradesmen of the
all/8689.png,"who worked for the highest bidders , free"
all/8690.png,feudal obligations of work or villeins who
all/8691.png,"None of these classes , except the yeomen , paid or"
all/8692.png,means of that ' staple ' system which ensured that
all/8693.png,financing the Exchequer had become stabilized .
all/8694.png,expected to pay direct taxes . During the four-
all/8695.png,"teenth century , the traditional methods of"
all/8696.png,"pervised and controlled , together with a"
all/8697.png,"prices , quality and tax could be efficiently su-"
all/8698.png,"export tax on the wool trade , collected by"
all/8699.png,When the King and his Council required additio-
all/8700.png,"nal funds , they were usually granted an"
all/8701.png,"first , the Church , which wisely followed the lead"
all/8702.png,"the foreign merchants , with whom the King's"
all/8703.png,sanction at a rate roughly fifty per cent in
all/8704.png,payments were now authorized by parliamentary
all/8705.png,of the Commons and in its own Convocations
all/8706.png,"at ' colloquies of merchants ' , and whose"
all/8707.png,officials had formerly made private bargains
all/8708.png,There were two other sources of public revenue -
all/8709.png,excess of the rate for native merchants .
all/8710.png,"granted equivalent contributions , and second ,"
all/8711.png,"In addition to these revenues , the King had the"
all/8712.png,vely simple obligations of the feudal pyramid
